poet,metre,weight
khajoo,"UU--,UU--",0.08748906386701663
khajoo,"UU--,UU--,UU-",0.08748906386701663
khajoo,"UU--,UU--,UU--,UU-",18.285214348206473
khajoo,"UU--,UU--,UU--,UU--",0.6124234470691163
khayyam,"--U,U--U,U--U,U-",100.0
khosro,"--U,-U--,--U,-U--",2.952755905511811
khosro,"--U,-U-U,U--U,-U-",4.133858267716536
khosro,"--U,U---,--U,U---",1.574803149606299
khosro,"--U,U--U,U--U,U-",1.1811023622047243
khosro,"--U,U--U,U--U,U--",2.952755905511811
khosro,"--U,U-U-,U--",10.039370078740157
khosro,"--U,U-U-,U---",0.19685039370078738
khosro,"--U-,--U-,--U-,--U-",4.133858267716536
khosro,"-U--,-U--,-U-",4.330708661417323
khosro,"-U--,-U--,-U--,-U-",3.543307086614173
khosro,"-U--,-U--,-U--,-U--",0.19685039370078738
khosro,"-UU-,-U-,-UU-,-U-",0.7874015748031495
khosro,"-UU-,-U-U,-UU-,-",0.19685039370078738
khosro,"-UU-,-UU-",0.5905511811023622
khosro,"-UU-,-UU-,-U-",15.94488188976378
khosro,"-UU-,-UU-,-UU-,-UU-",0.19685039370078738
khosro,"-UU-,U-U-,-UU-,U-U-",2.3622047244094486
khosro,"U--,U--,U--,U-",2.3622047244094486
khosro,"U--,U--,U--,U--",0.5905511811023622
khosro,"U---,U---,U--",18.700787401574804
khosro,"U---,U---,U---,U---",4.724409448818897
khosro,"U-U-,UU--,U-U-,UU-",5.511811023622047
khosro,"U-U-,UU--,U-U-,UU--",0.7874015748031495
khosro,"U-UU,-U--,U-UU,-U--",1.7716535433070866
khosro,"UU--,U-U-,UU-",2.952755905511811
khosro,"UU--,UU--,UU-",0.5905511811023622
khosro,"UU--,UU--,UU--,UU-",6.496062992125983
khosro,"UU--,UU--,UU--,UU--",0.19685039370078738
masood,"--U,-U-U,U--U,-U-",5.319148936170213
masood,"--U,U--U,U--U,U--",2.127659574468085
masood,"--U,U-U-,U--",8.51063829787234
masood,"-U--,-U--,-U-",1.0638297872340425
masood,"-UU-,-U-,-UU-,-U-",1.0638297872340425
masood,"-UU-,-U-U,-UU-,-",2.127659574468085
masood,"-UU-,-UU-,-U-",2.127659574468085
masood,"U--,U--,U--,U-",5.319148936170213
masood,"U---,U---,U--",4.25531914893617
masood,"U-U-,UU--,U-U-,UU-",7.446808510638298
masood,"UU--,U-U-,UU-",58.51063829787234
masood,"UU--,UU--,UU-",2.127659574468085
moulavi,"---,-,---",0.042471862391165856
moulavi,"---,---,---",0.042471862391165856
moulavi,"--U,-U--,--U,-U--",2.909322573794861
moulavi,"--U,-U-U,U--U,-U-",2.5907836058611173
moulavi,"--U,U---,--U,U---",4.7143767254194096
moulavi,"--U,U--U,U--U,U-",35.48524102781907
moulavi,"--U,U--U,U--U,U--",1.7201104268422172
moulavi,"--U,U-U-,U--",4.289658101507751
moulavi,"--U,U-U-,U---",0.19112338076024635
moulavi,"--U-,-,--U-,-",0.19112338076024635
moulavi,"--U-,--U-,--U-,--U-",2.7606710554257807
moulavi,"--U-,UU-,--U-,UU-",0.042471862391165856
moulavi,"-U-,---,-U-",0.042471862391165856
moulavi,"-U-,-U--,-U-",0.08494372478233171
moulavi,"-U--,-U-,-U--",0.06370779358674877
moulavi,"-U--,-U--,-U-",6.922913569760033
moulavi,"-U--,-U--,-U--,-U-",4.884264174984073
moulavi,"-U--,-U--,-U--,-U--",0.021235931195582928
moulavi,"-U--,U-U-,-U--",0.021235931195582928
moulavi,"-UU-,-,-UU-",0.08494372478233171
moulavi,"-UU-,-,-UU-,-UU-,-,-UU-",0.042471862391165856
moulavi,"-UU-,---,-UU-",0.021235931195582928
moulavi,"-UU-,-U-,-UU-,-U-",2.4846039498832027
moulavi,"-UU-,-U-U,-UU-,-",0.10617965597791462
moulavi,"-UU-,-UU-,-,-UU-,-UU-",0.021235931195582928
moulavi,"-UU-,-UU-,-U-",1.8050541516245486
moulavi,"-UU-,-UU-,-UU-",0.021235931195582928
moulavi,"-UU-,-UU-,-UU-,-UU-",0.9980887661923975
moulavi,"-UU-,U-U-,-UU-,U-U-",2.3996602251008707
moulavi,"U--,U--,U--,U-",0.21235931195582924
moulavi,"U--,U--,U--,U--",0.4034826927160756
moulavi,"U---,U---,U--",5.754937354002973
moulavi,"U---,U---,U---,U---",3.9711191335740073
moulavi,"U--U,U--,U--U",0.042471862391165856
moulavi,"U--U,U--U,U--U,U--",0.21235931195582924
moulavi,"U-U-,---,U-U-",0.042471862391165856
moulavi,"U-U-,U--,U-U-",0.021235931195582928
moulavi,"U-U-,UU--,U-U-,UU-",5.160331280526651
moulavi,"U-U-,UU--,U-U-,UU--",0.3822467615204927
moulavi,"U-UU,-U--,U-UU,-U--",1.2529199405393927
moulavi,"U-UU,UU-,U-UU",0.021235931195582928
moulavi,"UU--,U-U-,UU-",2.166064981949458
moulavi,"UU--,U-U-,UU--",0.23359524315141217
moulavi,"UU--,UU--,UU-",0.6370779358674878
moulavi,"UU--,UU--,UU--,UU-",3.397748991293268
moulavi,"UU--,UU--,UU--,UU--",1.083032490974729
nashenas,"U--,U--,U--,U-",100.0
nezami,"--U,U-U-,U--",12.16931216931217
nezami,"-UU-,-UU-,-U-",15.873015873015872
nezami,"U--,U--,U--,U-",29.894179894179896
nezami,"U---,U---,U--",32.01058201058201
nezami,"UU--,U-U-,UU-",10.052910052910052
nezari,"--U,-U--,--U,-U--",1.4953271028037385
nezari,"--U,-U-U,U--U",0.06230529595015576
nezari,"--U,-U-U,U--U,-U-",9.657320872274143
nezari,"--U,U---,--U,U---",1.3707165109034267
nezari,"--U,U--U,U--U,U-",7.102803738317758
nezari,"--U,U--U,U--U,U--",2.3676012461059193
nezari,"--U,U-U-,U--",3.551401869158879
nezari,"--U,U-U-,U---",0.809968847352025
nezari,"--U-,-,--U-,-",0.06230529595015576
nezari,"--U-,-,U-U-",0.1869158878504673
nezari,"--U-,--U-",0.12461059190031153
nezari,"--U-,--U-,--U-,--U-",1.1214953271028036
nezari,"-U--,-U--",0.3115264797507788
nezari,"-U--,-U--,-U-",5.607476635514018
nezari,"-U--,-U--,-U--,-U-",5.1713395638629285
nezari,"-U--,-U--,-U--,-U--",0.3115264797507788
nezari,"-UU-,-U-,-UU-,-U-",3.115264797507788
nezari,"-UU-,-U-U,-UU-,-",1.3707165109034267
nezari,"-UU-,-UU-,-U-",0.9968847352024922
nezari,"-UU-,-UU-,-UU-,-UU-",0.06230529595015576
nezari,"-UU-,U-U-,-UU-,U-U-",0.809968847352025
nezari,"U--,U--,U--,U-",5.794392523364486
nezari,"U--,U--,U--,U--",1.4953271028037385
nezari,"U---,U---,U--",6.666666666666667
nezari,"U---,U---,U---,U---",3.67601246105919
nezari,"U-U-,UU--,U-U-,UU-",18.629283489096572
nezari,"U-U-,UU--,U-U-,UU--",1.557632398753894
nezari,"U-UU,-U--,U-UU,-U--",0.6230529595015576
nezari,"UU--,U-U-,UU-",4.049844236760125
nezari,"UU--,UU--,UU-",0.6230529595015576
nezari,"UU--,UU--,UU--,UU-",10.903426791277258
nezari,"UU--,UU--,UU--,UU--",0.3115264797507788
obeyd,"--U,-U--,--U,-U--",3.0534351145038165
obeyd,"--U,-U-U,U--U,-U-",11.83206106870229
obeyd,"--U,U---,--U,U---",1.1450381679389312
obeyd,"--U,U--U,U--U,U-",19.46564885496183
obeyd,"--U,U-U-,U--",0.7633587786259541
obeyd,"--U-,-,--U-,-",0.38167938931297707
obeyd,"--U-,--U-,--U-,--U-",0.38167938931297707
obeyd,"-U--,-U--,-U-",3.435114503816794
obeyd,"-U--,-U--,-U--,-U-",4.580152671755725
obeyd,"-UU-,-U-,-UU-,-U-",1.5267175572519083
obeyd,"-UU-,-UU-,-U-",0.38167938931297707
obeyd,"-UU-,U-U-,-UU-,U-U-",0.38167938931297707
obeyd,"U--,U--,U--,U-",1.5267175572519083
obeyd,"U---,U---,U--",19.083969465648856
obeyd,"U-U-,UU--,U-U-,UU-",19.84732824427481
obeyd,"UU--,U-U-,UU-",3.0534351145038165
obeyd,"UU--,UU--,UU--,UU-",9.16030534351145
onsori,"--U,-U-U,U--U,-U-",1.8518518518518516
onsori,"--U,U--U,U--U,U-",47.53086419753087
onsori,"--U,U--U,U--U,U--",2.4691358024691357
onsori,"--U,U-U-,U--",0.6172839506172839
onsori,"-U--,-U--,-U--,-U-",9.876543209876543
onsori,"U--,U--,U--,U-",4.320987654320987
onsori,"U--,U--,U--,U--",1.8518518518518516
onsori,"U---,U---,U--",6.172839506172839
onsori,"U---,U---,U---,U---",1.8518518518518516
onsori,"U-U-,UU--,U-U-,UU-",19.753086419753085
onsori,"UU--,U-U-,UU-",3.7037037037037033
ouhadi,"--U,-U--,--U",0.07558578987150416
ouhadi,"--U,-U--,--U,-U--",3.0990173847316704
ouhadi,"--U,-U-U,U--U",0.07558578987150416
ouhadi,"--U,-U-U,U--U,-U-",9.901738473167045
ouhadi,"--U,U---,--U,U---",1.8140589569160999
ouhadi,"--U,U--U,U--U,U-",13.907785336356765
ouhadi,"--U,U--U,U--U,U--",3.325774754346183
ouhadi,"--U,U-U-,U--",1.1337868480725624
ouhadi,"--U,U-U-,U---",0.30234315948601664
ouhadi,"--U-,-,--U-,-",0.07558578987150416
ouhadi,"--U-,--U-",0.07558578987150416
ouhadi,"--U-,--U-,--U-,--U-",2.1919879062736203
ouhadi,"--U-,UU--",0.07558578987150416
ouhadi,"-U-,U---,-U-,U---",0.3779289493575208
ouhadi,"-U--,-U--",0.07558578987150416
ouhadi,"-U--,-U--,-U-",3.779289493575208
ouhadi,"-U--,-U--,-U--,-U-",6.198034769463341
ouhadi,"-U--,-U--,-U--,-U--",0.3779289493575208
ouhadi,"-U-U,-,-U-U",0.07558578987150416
ouhadi,"-UU-,-,U-U-",0.07558578987150416
ouhadi,"-UU-,-U-,-UU-,-U-",2.418745275888133
ouhadi,"-UU-,-U-U,-UU-,-",1.1337868480725624
ouhadi,"-UU-,-UU-,-U-",0.6802721088435374
ouhadi,"-UU-,-UU-,-UU-,-UU-",0.22675736961451248
ouhadi,"-UU-,U-U-,-UU-,U-U-",1.0582010582010581
ouhadi,"U--,U--",0.07558578987150416
ouhadi,"U--,U--,U--,U-",1.5873015873015872
ouhadi,"U--,U--,U--,U--",0.7558578987150416
ouhadi,"U--,U---,U--",0.07558578987150416
ouhadi,"U--,U-U-,U--",0.15117157974300832
ouhadi,U---,0.07558578987150416
ouhadi,"U---,U---",0.07558578987150416
ouhadi,"U---,U---,U--",7.4074074074074066
ouhadi,"U---,U---,U---,U---",6.046863189720333
ouhadi,"U-U-,UU--,U-U-,UU-",6.500377928949358
ouhadi,"U-U-,UU--,U-U-,UU--",1.6628873771730914
ouhadi,"U-UU,-U--,U-UU,-U--",0.9070294784580499
ouhadi,"UU--,U-U-,UU-",13.227513227513226
ouhadi,"UU--,U-U-,UU--",0.15117157974300832
ouhadi,"UU--,UU--,UU-",0.15117157974300832
ouhadi,"UU--,UU--,UU--,UU-",7.860922146636433
ouhadi,"UU--,UU--,UU--,UU--",0.7558578987150416
parvin,"--U,-U-U,U---",1.8018018018018018
parvin,"--U,-U-U,U--U,-U-",12.612612612612612
parvin,"--U,U--U",1.3513513513513513
parvin,"--U,U--U,U--U,U--",0.9009009009009009
parvin,"--U,U-U-,U--",2.2522522522522523
parvin,"--U,U-U-,U---",0.9009009009009009
parvin,"-U--,-U--,-U-",12.162162162162163
parvin,"-U--,-U--,-U--,-U-",5.8558558558558556
parvin,"-UU-,-U-U,-UU-,-",0.45045045045045046
parvin,"-UU-,-UU-,-U-",4.054054054054054
parvin,"U--,U--,U--,U-",2.2522522522522523
parvin,"U--,U--,U--,U--",4.054054054054054
parvin,"U---,U---,U--",13.513513513513514
parvin,"U---,U---,U---,U---",1.3513513513513513
parvin,"U-U-,UU--,U-U-,UU-",15.765765765765765
parvin,"UU--,U-U-,UU-",6.306306306306306
parvin,"UU--,UU--,UU-",7.657657657657657
parvin,"UU--,UU--,UU--",4.054054054054054
parvin,"UU--,UU--,UU--,UU-",2.7027027027027026
rahi,"--U,-U--,--U,-U--",0.7194244604316548
rahi,"--U,-U-U,U--U,-U-",12.949640287769784
rahi,"--U,U---,--U,U---",0.7194244604316548
rahi,"--U,U--U,U--U,U-",13.66906474820144
rahi,"--U,U--U,U--U,U--",6.474820143884892
rahi,"--U-,-,--U-,-",0.7194244604316548
rahi,"--U-,--U-,--U-,--U-",2.877697841726619
rahi,"--U-,-U--,--U-",0.7194244604316548
rahi,"-U-,U---,-U-,U---",0.7194244604316548
rahi,"-U--,-U--,-U-",3.597122302158273
rahi,"-U--,-U--,-U--,-U-",23.741007194244602
rahi,"-UU-,-UU-,-U-",0.7194244604316548
rahi,"-UU-,U-U-,-UU-,U-U-",1.4388489208633095
rahi,"U--,U--,U--,U-",1.4388489208633095
rahi,"U---,U---,U--",1.4388489208633095
rahi,"U---,U---,U---,U---",5.755395683453238
rahi,"U-U-,UU--,U-U-,UU-",15.827338129496402
rahi,"U-UU,-U--,U-UU,-U--",1.4388489208633095
rahi,"UU--,U-U-,UU-",1.4388489208633095
rahi,"UU--,UU--,UU--,UU-",3.597122302158273
roodaki,"--U,-U--,--U,-U--",0.591715976331361
roodaki,"--U,-U-U,U---",1.5779092702169626
roodaki,"--U,-U-U,U--U,-U-",4.142011834319527
roodaki,"--U,U---,--U,U---",0.591715976331361
roodaki,"--U,U--U",0.591715976331361
roodaki,"--U,U--U,U--U,U-",7.495069033530571
roodaki,"--U,U--U,U--U,U--",4.142011834319527
roodaki,"--U,U-U-,U--",0.9861932938856016
roodaki,"--U,U-U-,U---",0.591715976331361
roodaki,"--U-,---,--U-,-",0.19723865877712032
roodaki,"--U-,--U-",0.19723865877712032
roodaki,"--U-,--U-,--U-,--U-",0.19723865877712032
roodaki,"-U--,-U--,-U-",23.274161735700197
roodaki,"-U--,-U--,-U--,-U-",1.9723865877712032
roodaki,"-UU-,-U-,-UU-,-U-",0.19723865877712032
roodaki,"-UU-,-U-U,-UU-,-",3.5502958579881656
roodaki,"-UU-,-UU-,-U-",2.1696252465483234
roodaki,"U--,U--,U--,U-",10.650887573964498
roodaki,"U--,U--,U--,U--",1.9723865877712032
roodaki,"U--,U-U-,U--",0.19723865877712032
roodaki,"U---,U---,U--",4.733727810650888
roodaki,"U---,U---,U---,U---",1.9723865877712032
roodaki,"U--U,U--U,U--U,U--",0.19723865877712032
roodaki,"U-U-,-,U-U-",0.19723865877712032
roodaki,"U-U-,UU--,U-U-,UU-",8.875739644970414
roodaki,"U-U-,UU--,U-U-,UU--",0.19723865877712032
roodaki,"UU--,U-U-,UU-",15.581854043392504
roodaki,"UU--,U-U-,UU--",0.19723865877712032
roodaki,"UU--,UU--,UU-",0.7889546351084813
roodaki,"UU--,UU--,UU--,UU-",1.9723865877712032
rooni,"--U,-U--,--U,-U--",0.7092198581560284
rooni,"--U,-U-U,U--U,-U-",7.801418439716312
rooni,"--U,U--U,U--U,U-",40.42553191489361
rooni,"--U,U--U,U--U,U--",4.964539007092199
rooni,"--U,U-U-,U--",2.127659574468085
rooni,"--U,U-U-,U---",0.7092198581560284
rooni,"-U--,-U--,-U-",1.4184397163120568
rooni,"-U--,-U--,-U--,-U-",0.7092198581560284
rooni,"-UU-,-U-U,-UU-,-",0.7092198581560284
rooni,"U--,U--,U--,U-",1.4184397163120568
rooni,"U---,U---,U--",4.25531914893617
rooni,"U-U-,UU--,U-U-,UU-",12.76595744680851
rooni,"UU--,U-U-,UU-",19.858156028368796
rooni,"UU--,UU--,UU-",1.4184397163120568
rooni,"UU--,UU--,UU--,UU-",0.7092198581560284
saadi,"--U,-U--,--U,-U--",2.536231884057971
saadi,"--U,-U-U,U--U,-U-",7.85024154589372
saadi,"--U,U---,--U,U---",1.328502415458937
saadi,"--U,U--U,U--U,U-",17.632850241545896
saadi,"--U,U--U,U--U,U--",4.2270531400966185
saadi,"--U,U-U-,U--",4.710144927536232
saadi,"--U,U-U-,U---",0.36231884057971014
saadi,"--U-,--U-,--U-,--U-",1.570048309178744
saadi,"--U-,UU-,--U-,UU-",0.12077294685990338
saadi,"-U--,-U--,-U-",3.0193236714975846
saadi,"-U--,-U--,-U--,-U-",4.2270531400966185
saadi,"-U--,-U--,-U--,-U--",0.4830917874396135
saadi,"-UU-,-U-,-UU-,-U-",2.2946859903381642
saadi,"-UU-,-U-U,-UU-,-",1.2077294685990339
saadi,"-UU-,-UU-,-U-",1.0869565217391304
saadi,"-UU-,U-U-,-UU-,U-U-",2.0531400966183577
saadi,"U--,U--,U--,U-",0.36231884057971014
saadi,"U--,U--,U--,U--",0.24154589371980675
saadi,"U---,U---,U--",3.985507246376811
saadi,"U---,U---,U---,U---",3.260869565217391
saadi,"U-U-,UU--,U-U-,UU-",14.734299516908212
saadi,"U-U-,UU--,U-U-,UU--",1.328502415458937
saadi,"U-UU,-U--,U-UU,-U--",2.4154589371980677
saadi,"UU--,U-U-,UU-",5.314009661835748
saadi,"UU--,UU--,UU-",0.24154589371980675
saadi,"UU--,UU--,UU--,UU-",12.077294685990339
saadi,"UU--,UU--,UU--,UU--",1.328502415458937
saeb,"--U,-U--,--U,-U--",1.17507546356188
saeb,"--U,-U-U,U--U,-U-",16.472617507546357
saeb,"--U,U---,--U,U---",0.129366106080207
saeb,"--U,U--U,U--U,U-",0.03234152652005175
saeb,"--U,U--U,U--U,U--",5.422595946528676
saeb,"--U,U-U-,U--",0.129366106080207
saeb,"--U,U-U-,U---",0.086244070720138
saeb,"--U-,--U-,--U-,--U-",0.10780508840017247
saeb,"-U-,U---,-U-,U---",0.01078050884001725
saeb,"-U--,-U--,-U-",0.2479517033203967
saeb,"-U--,-U--,-U--,-U-",29.678740836567485
saeb,"-U--,-U--,-U--,-U--",0.086244070720138
saeb,"-UU-,-U-,-UU-,-U-",0.2048296679603277
saeb,"-UU-,-U-U,-UU-,-",0.35575679172056923
saeb,"-UU-,-UU-,-U-",0.01078050884001725
saeb,"-UU-,-UU-,-UU-,-UU-",0.03234152652005175
saeb,"-UU-,U-U-,-UU-,U-U-",0.07546356188012075
saeb,"U--,U--,U--,U-",0.043122035360069
saeb,"U--,U--,U--,U--",0.39887882708063815
saeb,"U---,U---,U--",0.517464424320828
saeb,"U---,U---,U---,U---",13.421733505821475
saeb,"U-U-,UU--,U-U-,UU-",15.017248814144027
saeb,"U-U-,UU--,U-U-,UU--",0.4420008624407072
saeb,"U-UU,-U--,U-UU,-U--",0.07546356188012075
saeb,"UU--,U-U-,UU-",0.42043984476067264
saeb,"UU--,UU--,UU-",0.053902544200086236
saeb,"UU--,UU--,UU--,UU-",15.049590340664079
saeb,"UU--,UU--,UU--,UU--",0.301854247520483
salim,"--U,-U--,--U,-U--",0.8375209380234505
salim,"--U,-U-U,U--U,-U-",9.715242881072026
salim,"--U,U--U,U--U,U-",15.745393634840871
salim,"--U,U--U,U--U,U--",5.192629815745393
salim,"--U,U-U-,U--",1.340033500837521
salim,"--U-,--U-,--U-,--U-",0.33500837520938026
salim,"-U--,-U--,-U-",0.33500837520938026
salim,"-U--,-U--,-U--,-U-",19.262981574539364
salim,"-UU-,-UU-,-U-",0.6700167504187605
salim,"U--,U--,U--,U-",0.16750418760469013
salim,"U---,U---,U--",3.015075376884422
salim,"U---,U---,U---,U---",9.212730318257957
salim,"U-U-,UU--,U-U-,UU-",23.450586264656618
salim,"U-U-,UU--,U-U-,UU--",0.16750418760469013
salim,"U-UU,-U--,U-UU,-U--",0.16750418760469013
salim,"UU--,U-U-,UU-",2.680067001675042
salim,"UU--,UU--,UU--,UU-",7.705192629815745
salman,"--U,-U--,--U,-U--",2.6785714285714284
salman,"--U,-U-U,U--U,-U-",8.035714285714286
salman,"--U,U---,--U,U---",0.78125
salman,"--U,U--U,U--U,U-",13.504464285714285
salman,"--U,U--U,U--U,U--",4.6875
salman,"--U,U-U-,U--",0.78125
salman,"--U-,--U-,--U-,--U-",1.3392857142857142
salman,"-U--,-U--,-U-",2.0089285714285716
salman,"-U--,-U--,-U--,-U-",16.964285714285715
salman,"-UU-,-U-,-UU-,-U-",2.0089285714285716
salman,"-UU-,-U-U,-UU-,-",0.2232142857142857
salman,"-UU-,-UU-,-U-",0.33482142857142855
salman,"-UU-,U-U-,-UU-,U-U-",0.33482142857142855
salman,"U--,U--,U--,U-",2.455357142857143
salman,"U--,U--,U--,U--",0.8928571428571428
salman,"U---,U---,U--",7.924107142857142
salman,"U---,U---,U---,U---",5.691964285714286
salman,"U-U-,UU--,U-U-,UU-",10.714285714285714
salman,"U-U-,UU--,U-U-,UU--",0.6696428571428571
salman,"U-UU,-U--,U-UU,-U--",0.5580357142857143
salman,"UU--,U-U-,UU-",3.459821428571429
salman,"UU--,UU--,UU-",0.4464285714285714
salman,"UU--,UU--,UU--,UU-",13.504464285714285
sanaee,"--U,-U--,--U,-U--",0.5621135469364812
sanaee,"--U,-U-U,U--U,-U-",2.810567734682406
sanaee,"--U,U---,--U,U---",0.7869589657110737
sanaee,"--U,U--U",0.056211354693648116
sanaee,"--U,U--U,U--U,U-",23.66498032602586
sanaee,"--U,U--U,U--U,U--",4.834176503653738
sanaee,"--U,U-U-,U--",3.4851039910061834
sanaee,"--U,U-U-,U---",0.8993816750983699
sanaee,"--U-,--U-,--U-,--U-",0.6745362563237773
sanaee,"-U--,-U--,-U-",2.417088251826869
sanaee,"-U--,-U--,-U--,-U-",12.310286677908937
sanaee,"-UU-,-U-,-UU-,-U-",0.8993816750983699
sanaee,"-UU-,-U-U,-UU-,-",0.2810567734682406
sanaee,"-UU-,-UU-,-U-",0.7307476110174256
sanaee,"-UU-,-UU-,-UU-,-UU-",0.056211354693648116
sanaee,"U--,U--,U--,U-",0.39347948285553686
sanaee,"U--,U--,U--,U--",0.5621135469364812
sanaee,"U---,U---,U--",1.9111860595840362
sanaee,"U---,U---,U---,U---",2.641933670601462
sanaee,"U--U,U--U,U--U,U--",0.056211354693648116
sanaee,"U-U-,UU--,U-U-,UU-",1.5739179314221474
sanaee,"UU--,U-U-",0.056211354693648116
sanaee,"UU--,U-U-,UU-",34.73861720067454
sanaee,"UU--,UU--,UU-",0.8431703204047217
sanaee,"UU--,UU--,UU--,UU-",2.641933670601462
sanaee,"UU--,UU--,UU--,UU--",0.11242270938729623
seyf,"--U,-U--,--U,-U--",3.532608695652174
seyf,"--U,-U-U,U--U,-U-",13.31521739130435
seyf,"--U,U---,--U,U---",1.6304347826086956
seyf,"--U,U--U,U--U,U-",2.989130434782609
seyf,"--U,U--U,U--U,U--",1.2228260869565217
seyf,"--U,U-U-,U--",2.989130434782609
seyf,"--U,U-U-,U---",1.2228260869565217
seyf,"--U-,--U-",0.2717391304347826
seyf,"--U-,--U-,--U-,--U-",1.0869565217391304
seyf,"-U--,-U-,-U--",0.1358695652173913
seyf,"-U--,-U--,-U-",3.3967391304347823
seyf,"-U--,-U--,-U--,-U-",13.31521739130435
seyf,"-U--,-U--,-U--,-U--",0.2717391304347826
seyf,"-UU-,-U-,-UU-,-U-",0.6793478260869565
seyf,"-UU-,-U-U,-UU-,-",1.358695652173913
seyf,"-UU-,-UU-,-U-",0.5434782608695652
seyf,"-UU-,U-U-,-UU-,U-U-",0.1358695652173913
seyf,"U--,U--,U--,U-",2.717391304347826
seyf,"U--,U--,U--,U--",1.0869565217391304
seyf,"U---,U---,U--",5.570652173913043
seyf,"U---,U---,U---,U---",5.842391304347826
seyf,"U-U-,UU--,U-U-,UU-",13.858695652173914
seyf,"U-U-,UU--,U-U-,UU--",0.4076086956521739
seyf,"U-UU,-U--,U-UU,-U--",0.1358695652173913
seyf,"UU--,U-U-,UU-",7.065217391304348
seyf,"UU--,UU--,UU-",0.4076086956521739
seyf,"UU--,UU--,UU--,UU-",14.80978260869565
shahriar,"--U,-U--,--U,-U--",2.5
shahriar,"--U,-U-U,U--U,-U-",18.125
shahriar,"--U,U---,--U,U---",0.625
shahriar,"--U,U--U,U--U,U--",6.25
shahriar,"--U-,--U-,--U-,--U-",1.25
shahriar,"-U-,U---,-U-,U---",0.625
shahriar,"-U--,-U--,-U--,-U-",1.875
shahriar,"-U--,-U--,-U--,-U--",3.125
shahriar,"-UU-,-U-U,-UU-,-",0.625
shahriar,"-UU-,U-U-,-UU-,U-U-",0.625
shahriar,"U---,U---,U---,U---",10.0
shahriar,"U-U-,UU--,U-U-,UU-",15.625
shahriar,"U-U-,UU--,U-U-,UU--",5.0
shahriar,"U-UU,-U--,U-UU,-U--",1.875
shahriar,"UU--,U-U-,UU-",0.625
shahriar,"UU--,UU--,UU--,UU-",27.500000000000004
shahriar,"UU--,UU--,UU--,UU--",3.75
